Temperatura,TDS,Turbidez,PH,Clase
24,78.5,4,6.84,0
23.94,78.49,0,6.84,0
24,78.45,3.55,6.84,0
24,78.45,4,6.84,0
24,78.29,3.45,6.84,0
24,78.01,3.25,6.84,0
24,77.99,3.5,6.84,0
23.94,77.93,3.8,6.84,0
23.94,77.93,0.1,6.84,0
23.94,77.83,3.95,6.84,0
24,77.85,3.5,6.84,0
24,77.68,3.7,6.84,0
23.94,77.13,3.45,6.84,0
23.94,77,3.75,6.84,0
23.94,77.74,6.95,6.84,0
23.94,77.64,3.75,6.84,0
23.94,77.21,3.85,6.84,0
23.94,77.31,2.95,6.83,0
24,77.29,3.75,6.83,0
23.94,77.3,3.7,6.83,0
23.94,77.27,3.85,6.83,0
23.94,77.54,3.9,6.83,0
24,77.34,3.75,6.83,0
24,77.34,4.95,6.83,0
23.94,77.33,4,6.83,0
24,77.33,3.55,6.83,0
23.94,77.37,3.95,6.83,0
23.94,77.94,3.55,6.83,0
23.94,77.97,3.75,6.83,0
24,77.93,4,6.83,0
24,77.92,4.65,6.83,0
24,78.27,4.85,6.83,0
24,78.24,3.7,6.83,0
24,78.24,4.1,6.83,0
23.94,78.24,3.9,6.83,0
24,78.25,3.95,6.83,0
23.94,78.32,3.85,6.83,0
23.94,78.32,3.55,6.83,0
24,78.65,4.6,6.83,0
23.94,78.69,4.4,6.83,0
24,78.64,4.6,6.83,0
23.94,78.78,10.5,6.83,0
24,78.78,3.85,6.83,0
24,78.78,3.95,6.83,0
24,78.9,3.7,6.84,0
23.94,79.31,3.5,6.84,0
24,79.2,3.85,6.84,0
24,79.13,3.65,6.84,0
23.94,79.17,3.9,6.84,0
24,79.23,3.9,6.84,0
23.94,79.24,2.4,6.84,0
23.94,79.24,3.55,6.84,0
24,79.55,3.85,6.84,0
23.94,79.63,3.75,6.84,0
24,79.28,3.85,6.84,0
24,79.71,5,6.84,0
24,79.69,3.9,6.84,0
24,79.62,3.8,6.84,0
24,79.62,3.55,6.85,0
23.94,79.63,3.5,6.85,0
23.94,79.66,3.5,6.85,0
24,79.45,3.7,6.85,0
24,79.63,4.3,6.85,0
24,79.63,3.75,6.85,0
24,79.65,4.5,6.85,0
24,79.78,3.8,6.85,0
23.94,79.77,0.3,6.86,0
24,79.83,3.85,6.86,0
23.94,79.43,3.95,6.86,0
24,79.44,4,6.85,0
24,79.45,3.7,6.85,0
24,79.46,5.95,6.85,0
24,79.46,3.75,6.85,0
24,79.43,4,6.85,0
24,79.5,4.25,6.85,0
24,79.23,3.3,6.85,0
24,79.83,3.9,6.86,0
24,79.78,4,6.86,0
24,80.08,3.2,6.86,0
24,79.69,5.55,6.85,0
24,79.69,3.9,6.85,0
24,79.72,3.85,6.86,0
24,79.63,3.7,6.86,0
23.94,79.54,3.9,6.86,0
23.94,79.82,3.8,6.86,0
24,79.13,3.7,6.86,0
23.94,79.11,3.7,6.86,0
24,79.11,3.45,6.86,0
23.94,79.12,9.25,6.86,0
24,79.91,3.75,6.86,0
24,79.96,3.75,6.86,0
24,79.8,3.75,6.86,0
24,79.86,3.75,6.86,0
24,79.87,1.15,6.86,0
24,80.56,4,6.86,0
24,80.39,3.95,6.86,0
24,80.49,0,6.86,0
24,80.43,3.7,6.86,0
23.94,80.51,3.55,6.86,0
23.94,80.5,3.7,6.86,0
24,80.5,3.4,6.85,0
24,80.54,3.65,6.85,0
24,80.82,4.8,6.85,0
24,80.83,5.35,6.85,0
24,80.87,3.75,6.85,0
24,80.82,3.9,6.85,0
24,80.78,3.7,6.84,0
24,80.82,4,6.84,0
24,80.52,3.75,6.84,0
24,80.71,4.85,6.84,0
24,79.27,3.8,6.84,0
24,79.24,5.95,6.84,0
24,79.23,4,6.84,0
24,79.31,3.7,6.84,0
24,79.37,3.75,6.84,0
24,79.63,3.5,6.84,0
24,79.65,1.55,6.83,0
24,79.13,7.7,6.83,0
24,79,3.6,6.83,0
24,78.33,4,6.83,0
24,78.37,3.85,6.83,0
24,78.4,3.95,6.83,0
24,78.25,1.25,6.83,0
24,78.27,3.75,6.83,0
24,77.59,3.7,6.83,0
24,76.56,3.95,6.83,0
24,76.44,4.7,6.83,0
24,76.46,3.85,6.83,0
24,76.45,3.9,6.83,0
24,76.46,3.75,6.83,0
24,76.56,4,6.83,0
24,75.46,3.9,6.83,0
24,75.06,3.5,6.83,0
24,74.88,4,6.83,0
24,75.3,1.25,6.83,0
24,75.65,3.65,6.83,0
24,75.58,3.85,6.83,0
24,75.59,3.55,6.83,0
24,75.62,3.9,6.83,0
24,75.77,3.75,6.82,0
24,77.21,3.9,6.83,0
24,77.29,3.7,6.82,0
24,77.28,2.85,6.82,0
24,77.22,7.1,6.82,0
24,77.28,4,6.82,0
24,77.27,4,6.82,0
24,77.27,3.9,6.82,0
24,77.77,3.85,6.83,0
24,77.84,3.95,6.83,0
24,77.36,3.2,6.82,0
24,77.07,3.55,6.82,0
24,77.04,3.75,6.82,0
24,77.05,3.85,6.82,0
24,77,4,6.82,0
24,76.94,3.7,6.82,0
24,77.97,3.95,6.82,0
24,77.96,3.85,6.82,0
24,77.6,4,6.82,0
24,77.6,3.2,6.82,0
24,77.6,4.7,6.82,0
24,77.49,4.35,6.82,0
24,78.54,3.85,6.82,0
24,78.66,3.9,6.82,0
24,78.77,4,6.82,0
24.06,78.25,3.95,6.82,0
24,78.07,3.5,6.82,0
24,78.07,8.55,6.82,0
24,78.2,4.1,6.82,0
24,78.15,3.85,6.82,0
24,78.19,3.55,6.82,0
24,78.18,3.9,6.82,0
24,78.11,3.5,6.82,0
24,78.7,4,6.82,0
24,78.59,3.05,6.82,0
24,78.53,3.5,6.82,0
24,78.51,4.1,6.82,0
24,78.54,4,6.82,0
24,78.55,3.75,6.82,0
24,78.59,3.6,6.82,0
24,79.17,3.85,6.83,0
24,79.42,3.35,6.83,0
24,79.18,3.5,6.83,0
24,77.63,4.5,6.83,0
24,77.65,4,6.83,0
24,77.67,3.75,6.83,0
24,77.75,3.9,6.83,0
24,77.75,3.5,6.83,0
24,78.11,3.85,6.83,0
24.06,78.12,4,6.83,0
24,78.35,4.2,6.84,0
24,78.37,4.5,6.84,0
24,78.37,0,6.84,0
24,78.36,3.9,6.84,0
24,78.43,4,6.84,0
24,78.38,3.7,6.84,0
24,78.21,3.8,6.84,0
24,78.21,3.55,6.84,0
24,78.21,8,6.84,0
24,78.2,4.6,6.84,0
24,78.21,3.95,6.84,0
24,78.11,3.9,6.84,0
24,78.1,4,6.84,0
24,77.51,3.55,6.84,0
24,77.6,4,6.84,0
24,77.6,3.45,6.84,0
24,78.41,3.75,6.84,0
24,78.45,0,6.84,0
24.06,78.36,3.55,6.84,0
24,78.45,3.75,6.84,0
24,78.23,3.8,6.84,0
24,78.2,3.55,6.84,0
24,78.45,3.65,6.84,0
24,80.4,3.85,6.84,0
24,80.37,1.55,6.84,0
24,80.35,6.45,6.84,0
24,79.12,4,6.84,0
24,79.27,5.3,6.84,0
24,79.26,3.85,6.84,0
23.94,79.2,3.25,6.84,0
24,79,3.35,6.84,0
24,79.07,3.9,6.84,0
24,79.12,3.45,6.83,0
24,79.12,2.3,6.83,0
24,78.9,0,6.83,0
24,78.93,3.55,6.83,0
24,79.08,3.5,6.83,0
24,79.13,4,6.83,0
24,78.97,3.5,6.83,0
24,78.99,4,6.83,0
24,78.9,3.7,6.83,0
24.06,79.01,3.55,6.83,0
24,79.18,0.5,6.83,0
24,79.18,3.75,6.83,0
24,79.36,3.55,6.83,0
24,79.36,3.8,6.83,0
24,78.6,3.85,6.83,0
24,78.56,3.9,6.83,0
24,78.64,5.35,6.83,0
24,78.56,3.9,6.83,0
24.06,78.56,4,6.83,0
24,78.52,3.8,6.83,0
24,78.52,3.7,6.83,0
24.06,78.14,3.65,6.83,0
24.06,78.17,3.85,6.83,0
24.06,78.37,3.55,6.83,0
24.06,79.55,3.8,6.83,0
24.06,79.41,2.7,6.83,0
24.06,79.6,8.6,6.83,0
24.06,79.72,3.95,6.83,0
24.06,79.69,3.75,6.83,0
24.06,79.73,3.55,6.83,0
24.06,79.68,3.95,6.83,0
24.06,79.71,3.7,6.83,0
24.06,79.93,3.8,6.83,0
24.06,79.67,3.75,6.84,0
24,79.54,3.95,6.84,0
24,79.49,3.6,6.84,0
24.06,79.55,3.5,6.84,0
24.06,79.54,3.75,6.84,0
24,79.58,3.5,6.84,0
24,80.07,3.55,6.84,0
24.06,80.68,3.65,6.84,0
24.06,80.66,3.7,6.84,0
24.06,80.56,3.7,6.84,0
24,80.65,3.6,6.84,0
24.06,80.61,4,6.84,0
24.06,80.61,3.7,6.84,0
24,80.62,4,6.84,0
24,80.64,3.9,6.84,0
24.06,78.99,3.55,6.84,0
24.06,78.67,3.4,6.84,0
24.06,78.66,3.9,6.84,0
24,78.66,3.95,6.84,0
24,78.69,3.65,6.84,0
24,78.5,3.7,6.84,0
24,78.54,3.7,6.84,0
24.06,78.58,3.85,6.84,0
24,78.54,0,6.84,0
24,78.5,4.95,6.84,0
24,78.5,5.05,6.84,0
24,78.38,3.75,6.84,0
24,78.45,3.85,6.84,0
24,78.43,3.95,6.85,0
24,78.44,3.65,6.84,0
24,78.73,3.85,6.84,0
24.06,78.31,3.9,6.84,0
24,78.53,0.7,6.84,0
24,79.28,4,6.84,0
24,79.27,3.7,6.84,0
24,79.26,3.95,6.84,0
24,78.77,3.75,6.84,0
24,78.04,3.85,6.84,0
24,78.09,4,6.84,0
24,78.03,0,6.84,0
24.06,78.55,3.85,6.84,0
24,78.55,3.8,6.84,0
24,78.56,3.85,6.84,0
24,78.59,4,6.84,0
24,78.56,3.65,6.84,0
24,80.26,3.7,6.85,0
24,80.72,3.75,6.85,0
24,80.78,3.75,6.85,0
24,80.72,3.7,6.84,0
24,80.68,3.8,6.84,0
24,80.67,3.85,6.84,0
24,80.64,3.55,6.84,0
24,81.11,3.7,6.84,0
24,80.93,3.7,6.84,0
24,80.92,3.85,6.85,0
24,80.97,3.65,6.85,0
24,80.92,3.65,6.85,0
24.06,80.92,6.4,6.85,0
24,80.88,3.2,6.85,0
24.06,80.88,3.7,6.85,0
24.06,80.81,3.85,6.85,0
24.06,81.28,3.75,6.85,0
24.06,81.2,3.55,6.85,0
24.06,80.32,3.75,6.85,0
24.06,80.31,3.95,6.85,0
24.06,80.38,0,6.85,0
24.06,80.42,3.5,6.85,0
24.06,80.38,3.7,6.85,0
24.06,80.36,4,6.85,0
24.06,80.39,3.95,6.85,0
24.06,79.95,2.35,6.85,0
24.06,79.92,3.7,6.85,0
24,80.57,7.2,6.85,0
24.06,80.01,3.95,6.85,0
24.06,79.99,3.85,6.85,0
24.06,79.97,4,6.85,0
24,79.94,3.8,6.85,0
24,79.88,4,6.85,0
24,80.38,3.85,6.84,0
24.06,80.38,3.7,6.84,0
24,80.72,4.85,6.84,0
24,80.71,4,6.84,0
24,80.19,3.9,6.84,0
24.06,80.2,3.7,6.84,0
24,80.2,3.5,6.84,0
24,80.22,3.2,6.84,0
24,80.28,8.15,6.84,0
24,80.16,4,6.84,0
24,79.91,3.75,6.85,0
24,79.9,3.55,6.85,0
24,79.95,4,6.85,0
24,79.9,2.8,6.85,0
24,79.81,4,6.85,0
24,79.9,4,6.84,0
24,79.95,4.35,6.84,0
24,80.01,0,6.84,0
24,80.01,3.8,6.84,0
24,80.06,3.55,6.84,0
24.06,80.1,3.8,6.84,0
24,80.08,4,6.84,0
24,79.93,3.95,6.84,0
24,80.23,3.5,6.84,0
24.06,79.53,4.85,6.84,0
24.06,80.33,3.9,6.84,0
24,80.8,5.6,6.84,0
24.06,80.8,1.95,6.84,0
24,80.71,3.9,6.84,0
24.06,80.72,4,6.84,0
24.06,80.22,3.95,6.84,0
24,80.21,3.65,6.84,0
24.06,79.95,4,6.84,0
24.06,79.71,3.75,6.84,0
24,79.71,2.55,6.84,0
24,79.72,3.75,6.84,0
24.06,79.7,3.45,6.84,0
24,79.72,3.65,6.84,0
24,79.84,3.9,6.84,0
24.06,80.01,3.85,6.84,0
24,79.84,3.55,6.85,0
24,79.86,4.85,6.85,0
24.06,79.75,3.55,6.85,0
24.06,79.77,3.8,6.85,0
24.06,79.71,3.75,6.85,0
24.06,79.68,3.95,6.85,0
24.06,79.66,4,6.85,0
24.06,79.55,3.45,6.85,0
24,79.54,3.7,6.85,0
24.06,79.47,3.2,6.85,0
24.06,79.42,3.9,6.85,0
24.06,79.44,0,6.85,0
24,79.45,3.65,6.85,0
24.06,79.2,3.9,6.84,0
24,79.36,3.85,6.84,0
24.06,79.09,3.75,6.85,0
24.06,78.99,3.9,6.84,0
24.06,78.82,4,6.84,0
24.06,79.21,3.8,6.85,0
24.06,79.21,3.75,6.85,0
24.06,79.21,3.9,6.85,0
24.06,79.24,4,6.85,0
24.06,79.17,3.65,6.85,0
24,79.4,3.55,6.85,0
24,79.42,4,6.84,0
24,79.46,3.75,6.84,0
24,79.46,4.95,6.84,0
24.06,79.37,8.5,6.84,0
24.06,79.24,3.8,6.84,0
24,79.14,3.8,6.84,0
24.06,79.64,4,6.84,0
24.06,79.67,3.95,6.85,0
24.06,79.89,3.7,6.85,0
24.06,80.07,3.5,6.85,0
24.06,80.08,5.15,6.85,0
24.06,80.11,1.95,6.85,0
24.06,80.09,3.7,6.85,0
24.06,80.08,4,6.85,0
24.06,80.24,3.8,6.84,0
24.06,80.26,3.75,6.84,0
24.06,80.25,4,6.84,0
24.06,80.66,3.75,6.84,0
24.06,81.14,3.75,6.84,0
24.06,81.12,3.85,6.84,0
24.06,80.96,3.8,6.84,0
24,80.95,4,6.84,0
24.06,80.6,4.1,6.84,0
24.06,80.71,3.65,6.84,0
24,80.29,3.5,6.84,0
24.06,80.43,3.75,6.84,0
24.06,81.26,5.1,6.84,0
24.06,81.26,3.85,6.84,0
24.06,81.29,3.45,6.84,0
24.06,81.28,3.9,6.84,0
24.06,81.31,3.7,6.84,0
24.06,81.3,3.8,6.84,0
24,81.3,4.05,6.84,0
24.06,82.25,4,6.84,0
24.06,82.34,4,6.84,0
24.06,82.33,3.75,6.84,0
24.06,82.25,3.7,6.84,0
24.06,82.22,3.7,6.84,0
24.06,82.11,3.95,6.84,0
24.06,81.93,3.95,6.84,0
24,81.46,4.2,6.85,0
24.06,81.44,3.95,6.84,0
24.06,81.44,3.9,6.84,0
24.06,81.44,3.7,6.84,0
24.06,81.25,4,6.84,0
24.06,80.82,3.95,6.84,0
24.06,80.83,3.75,6.84,0
24.06,80.47,3.9,6.83,0
24.06,79.79,3.5,6.83,0
24.06,81.22,3.85,6.83,0
24.06,81.29,0,6.83,0
24.06,80.29,7.8,6.83,0
24.06,80.27,3.5,6.83,0
24.06,80.31,4,6.83,0
24.06,80.5,3.85,6.84,0
24.06,80.46,3.75,6.84,0
24.06,79.62,3.6,6.84,0
24.06,79.7,3,6.84,0
24.06,79.94,7.2,6.85,0
24.06,79.94,3.75,6.85,0
24.06,79.89,3.95,6.85,0
24.06,79.8,3.95,6.85,0
24.06,79.86,3.85,6.85,0
24.06,78.91,3.75,6.84,0
24,78.78,3.75,6.83,0
24.06,78.78,3.3,6.84,0
24.06,77.14,0,6.84,0
24.06,77.13,7.15,6.84,0
24.06,77.18,0,6.84,0
24.06,77.16,4,6.84,0
24.06,77.61,4,6.84,0
24,77.66,3.7,6.84,0
24.06,77.66,3.95,6.84,0
24.06,77.63,3.75,6.84,0
24.06,76.83,3.7,6.84,0
24.06,77.25,7.55,6.84,0
24.06,77.26,3.85,6.84,0
24,77.21,3.65,6.84,0
24.06,77.41,3.7,6.84,0
24.06,76.03,3.5,6.84,0
24.06,76.02,3.7,6.83,0
24.06,77.06,4,6.84,0
24.06,76.96,3.75,6.84,0
24.06,76.62,4.5,6.84,0
24.06,76.64,3.9,6.84,0
24.06,76.54,3.85,6.85,0
24.06,76.56,4.1,6.84,0
24.06,76.46,3.95,6.85,0
24.06,76.3,3.9,6.85,0
24.06,77.36,3.95,6.85,0
24.06,77.38,2.4,6.85,0
24.06,77.44,3.45,6.85,0
24.06,77.42,3.7,6.85,0
24.06,77.39,3.75,6.85,0
24.06,77.44,3.55,6.85,0
24.12,77.28,3.7,6.85,0
24.06,78.56,3.65,6.85,0
24.06,78.68,3.7,6.85,0
24.06,78.19,4,6.85,0
24.06,78.18,3.75,6.85,0
24.06,78.2,3.7,6.85,0
24.06,78.2,3.9,6.85,0
24.06,78.27,4,6.85,0
24.12,78.35,4,6.85,0
24.12,79.17,4,6.85,0
24.06,79.75,3.65,6.85,0
24.06,80.42,5.65,6.85,0
24.06,79.05,2.95,6.85,0
24.06,79.18,3.75,6.85,0
24.12,79.14,4,6.85,0
24.06,79.1,3.75,6.85,0
24.06,79.08,3.9,6.86,0
24.12,79.19,3.7,6.86,0
24.06,79.73,6.15,6.86,0
24.06,79.43,3.55,6.86,0
24.06,79.46,4.45,6.86,0
24.06,79.44,3.75,6.86,0
24.06,79.5,3.75,6.86,0
24.06,79.12,3.7,6.86,0
24.06,78.11,3.6,6.86,0
24.06,77.91,3.85,6.86,0
24.06,78,4.9,6.86,0
24.06,78.02,3.55,6.86,0
24.06,78.01,4,6.86,0
24.06,78.01,3.7,6.86,0
24.06,77.55,4,6.86,0
24.06,78.51,3.65,6.86,0
24.12,78.38,3.85,6.86,0
24.06,78.83,4.35,6.86,0
24.06,78.85,3.65,6.86,0
24.06,78.89,4,6.86,0
24,78.84,3.9,6.86,0
24.06,78.78,3.6,6.85,0
24.06,77.94,3.85,6.85,0
24.06,77.93,3.85,6.85,0
24.06,77.4,3.65,6.85,0
24.06,76.74,3.7,6.85,0
24.06,78.13,3.8,6.85,0
24.06,77.99,3.2,6.85,0
24.06,78.05,3.7,6.85,0
24.06,78.04,2.9,6.85,0
24.06,77.9,3.7,6.85,0
24.06,77.91,3.9,6.85,0
24.06,77.85,3.35,6.85,0
24.06,77.97,3.75,6.85,0
24.06,77.96,3.95,6.85,0
24.06,77.96,4.1,6.85,0
24.06,77.93,4,6.85,0
24.06,78.23,3.65,6.85,0
24.06,78.17,3.9,6.85,0
24.12,78.09,6.9,6.86,0
24.12,78.19,3.55,6.86,0
24.12,78.04,3.85,6.86,0
24.12,78.08,3.7,6.85,0
24.12,78.07,3.85,6.86,0
24.12,78.69,3.95,6.86,0
24.06,78.13,4,6.86,0
24.12,78.73,3.75,6.86,0
24.12,78.77,4.9,6.85,0
24.06,78.74,3.7,6.85,0
24.12,78.29,3.95,6.85,0
24.12,78.25,4.05,6.85,0
24.06,78.25,3.55,6.85,0
24.12,78.73,3.95,6.85,0
24.06,80.73,3.85,6.85,0
24.12,80.73,4,6.85,0
24.06,80.81,0,6.86,0
24.12,80.84,3.2,6.86,0
24.12,80.88,2.75,6.85,0
24.12,80.33,3.5,6.85,0
24.06,80.28,3.5,6.85,0
24.06,80.8,3.9,6.85,0
24.06,80.77,3.65,6.86,0
24.12,80.65,3.8,6.86,0
24.12,80.68,5.5,6.86,0
24.12,80.78,0.7,6.86,0
24.12,81.39,3.95,6.86,0
24.12,81.51,3.65,6.86,0
24.12,81.53,3.9,6.86,0
24.06,81.59,3.85,6.86,0
24.12,81.85,3.9,6.86,0
24.06,81.69,4,6.86,0
24.12,81.84,3.9,6.86,0
24.12,81.9,2.05,6.85,0
24.12,81.9,3.5,6.86,0
24.06,81.71,3.65,6.85,0
24.12,80.81,3.95,6.85,0
24.12,79.92,3.85,6.84,0
24.12,79.89,0.8,6.84,0
24.12,79.87,3.4,6.84,0
24.12,80.28,3.65,6.84,0
24.12,80.33,8.1,6.84,0
24.06,80.34,3.55,6.84,0
24.06,80.74,4,6.84,0
24.12,78.86,3.85,6.84,0
24.12,78.83,2.4,6.84,0
24.12,78.73,4,6.85,0
24.06,78.44,4,6.85,0
24.12,78.49,3.65,6.85,0
24.12,78.97,3.8,6.85,0
24.12,79.1,3.55,6.85,0
24.12,78.7,4,6.85,0
24.12,78.79,4.5,6.85,0
24.12,78.65,3.25,6.85,0
24.12,78.62,3.85,6.85,0
24.12,78.51,3.7,6.85,0
24.12,77.89,3.75,6.85,0
24.12,77.78,4,6.85,0
24.12,77.78,3.85,6.85,0
24.12,77.72,3.55,6.85,0
24.06,79.29,4.05,6.85,0
24.12,79.39,4.3,6.85,0
24.06,79.33,3.9,6.85,0
24.06,79.28,3.75,6.85,0
24.06,79.28,4.1,6.85,0
24.06,79.48,3.85,6.85,0
24.06,80.37,3.8,6.85,0
24.06,80.66,3.9,6.84,0
24.12,80.68,3.9,6.84,0
24.12,80.69,4.3,6.84,0
24.12,80.68,3.35,6.84,0
24.06,80.69,3.9,6.84,0
24.12,80.69,3.9,6.85,0
24.12,80.63,3.5,6.85,0
24.12,80.54,3.95,6.85,0
24.12,80.59,3.85,6.85,0
24.12,80.58,3.9,6.85,0
24.12,81.5,5.1,6.86,0
24.12,81.42,5.65,6.86,0
24.12,81.41,3.85,6.86,0
24.12,81.17,4,6.86,0
24.06,81.16,3.85,6.86,0
24.12,81.09,3.5,6.86,0
24.12,81.21,3.55,6.86,0
24.12,81.21,3.45,6.86,0
24.06,81.22,6.55,6.86,0
24.06,81.11,4.3,6.86,0
24.12,81.07,4,6.86,0
24.06,81.04,3.75,6.86,0
24.06,81.08,3.75,6.86,0
24.06,79.5,3.55,6.85,0
24.12,79.38,3.75,6.86,0
24.12,79.38,3.1,6.86,0
24.12,79.35,2.65,6.86,0
24.12,79.35,3.85,6.86,0
24.12,79.34,4,6.86,0
24.12,79.4,3.7,6.86,0
24.06,79.36,3.8,6.85,0
24.12,79.35,3.35,6.85,0
24.06,79.71,3.7,6.85,0
24.06,79.82,3.75,6.86,0
24.12,80.42,4.65,6.86,0
24.06,80.53,3.35,6.86,0
24.12,80.48,4,6.85,0
24.12,80.47,4,6.85,0
24.12,80.44,3.85,6.85,0
24.12,82.28,3.65,6.86,0
24.12,81.17,4.15,6.86,0
24.12,81.06,3.75,6.86,0
24.06,81.07,9.65,6.86,0
24.06,81.23,2.4,6.86,0
24.12,81.26,4,6.86,0
24.12,81.3,3.35,6.86,0
24.06,81.33,3.75,6.86,0
24.12,82.04,3.75,6.86,0
24.12,82.04,3.7,6.86,0
24.12,82.14,4.1,6.86,0
24.12,82.2,3.3,6.86,0
24.12,82.21,0,6.86,0
24.12,82.18,4,6.86,0
24.06,80.51,3.8,6.86,0
24.12,80.51,3.75,6.86,0
24.12,82.17,3.85,6.86,0
24.12,82.2,3.3,6.86,0
24.12,82.2,4,6.86,0
24.12,82.21,2.4,6.86,0
24.12,82.17,3.5,6.86,0
24.12,82.23,3.95,6.86,0
24.12,82.02,4,6.86,0
24.12,82.69,4.05,6.86,0
24.12,81.72,3.9,6.86,0
24.12,81.13,4,6.86,0
24.12,81.04,3.65,6.86,0
24.12,81.04,1.3,6.86,0
24.12,81.03,7.75,6.86,0
24.06,80.99,3.9,6.86,0
24.12,79.17,3.7,6.86,0
24.12,79.53,4.35,6.87,0
24.12,79.75,6.4,6.87,0
24.12,80.91,2.85,6.87,0
24.12,80.85,0,6.87,0
24.12,80.85,3.45,6.87,0
24.12,80.84,3.65,6.87,0
24.12,80.83,3.95,6.87,0
24.12,80.11,3.55,6.87,0
24.12,80.11,4,6.87,0
24.12,80.57,3.85,6.87,0
24.12,80.25,2,6.87,0
24.12,80.22,6.85,6.87,0
24.12,80.25,3.7,6.87,0
24.12,81.94,3.75,6.87,0
24.06,81.94,4,6.87,0
24.12,80.33,4,6.87,0
24.12,80.31,3.2,6.87,0
24.12,80.51,1.05,6.87,0
24.12,81.32,3.75,6.87,0
24.12,81.31,3.3,6.87,0
24.12,81.29,3.5,6.87,0
24.12,81.55,3.85,6.87,0
24.12,80.56,4,6.87,0
24.12,81.45,4.9,6.88,0
24.12,81.42,4.6,6.88,0
24.12,81.38,3.95,6.88,0
24.06,81.84,4.3,6.88,0
24.12,81.96,2.95,6.88,0
24.06,82,3.95,6.88,0
24.12,81.97,4,6.88,0
24.12,82.04,3.9,6.88,0
24.12,81.98,3.9,6.88,0
24.12,80.87,3.65,6.88,0
24.06,80.97,3.9,6.88,0
24.12,80.94,6.55,6.88,0
24.12,80.92,8.75,6.88,0
24.12,80.88,3.55,6.88,0
24.12,80.97,3.65,6.88,0
24.12,80.96,4,6.88,0
24.12,80.57,3.7,6.88,0
24.12,80.9,3.75,6.88,0
24.12,80.95,4.25,6.88,0
24.12,81.02,3.85,6.88,0
24.06,81.06,7.2,6.87,0
24.12,81.06,7.7,6.87,0
24.12,81.1,3.85,6.87,0
24.12,81.14,3.9,6.87,0
24.12,80.91,4,6.87,0
24.12,80.11,4,6.88,0
24.12,80.78,3.95,6.88,0
24.06,80.31,3.55,6.88,0
24.12,80.26,4,6.88,0
24.12,80.23,3.7,6.88,0
24.06,80.22,3.9,6.88,0
24.12,80.22,3.7,6.88,0
24.12,80.28,4,6.88,0
24.06,79.81,4.05,6.88,0
24.12,79.73,3.95,6.88,0
24.12,80.86,3.9,6.88,0
24.12,80.9,3.9,6.88,0
24.12,80.4,4,6.88,0
24.12,80.36,3.6,6.88,0
24.12,80.35,4,6.88,0
24.12,80.34,3.9,6.87,0
24.12,80.35,3.65,6.87,0
24.06,79.78,3.5,6.87,0
24.12,79.54,4.85,6.87,0
24.12,79.56,1,6.87,0
24.12,79.59,3.9,6.87,0
24.06,79.6,4,6.87,0
24.06,79.67,3.95,6.87,0
24.06,79.65,0.15,6.87,0
24.06,79.67,3.45,6.87,0
24.06,80.06,3.5,6.87,0
24.06,79.5,7.35,6.87,0
24.12,79.42,2.75,6.87,0
24.12,79.4,3.8,6.87,0
24.12,79.52,3.85,6.87,0
24.12,79.51,3.75,6.87,0
24.12,79,3.75,6.88,0
24.12,79.48,3.7,6.87,0
24.06,79.73,4,6.88,0
24.12,80.55,2.15,6.88,0
24.12,81.4,2.7,6.88,0
24.06,81.4,2.95,6.88,0
24.06,81.44,3.8,6.88,0
24.12,81.44,3.7,6.88,0
24.12,81.18,3.95,6.88,0
24.12,80.05,3.8,6.88,0
24.12,80.06,4.1,6.88,0
24.12,80.63,3.7,6.87,0
24.12,80.6,0.8,6.87,0
24.12,80.55,3.75,6.87,0
24.12,80.57,3.9,6.88,0
24.12,80.56,3.85,6.88,0
24.12,81.15,3.55,6.87,0
24.12,81.41,3.85,6.87,0
24.12,81.45,3.7,6.88,0
24.12,81.45,3.7,6.88,0
24.12,81.43,3.75,6.88,0
24.12,81.32,6.9,6.88,0
24.12,81.35,3.7,6.88,0
24.12,81.29,3.9,6.88,0
24.06,80.83,4,6.88,0
24.12,81.42,3,6.88,0
24.12,81.19,3.9,6.88,0
24.12,81.01,3.95,6.88,0
24.12,82.06,3.9,6.88,0
24.12,82.06,3.65,6.89,0
24.12,81.95,3.6,6.89,0
24.12,81.97,3.8,6.89,0
24.12,81.7,3.9,6.89,0
24.12,80.88,3.9,6.88,0
24.12,80.07,3.95,6.88,0
24.12,80,4.65,6.88,0
24.12,79.97,3.8,6.88,0
24.12,80.01,3.75,6.88,0
24.12,80.29,5.25,6.88,0
24.19,80.27,3.45,6.88,0
24.12,80.25,3.9,6.88,0
24.12,80.6,3.9,6.89,0
24.12,80.62,3.55,6.89,0
24.12,80.8,3.15,6.89,0
24.12,80.76,3.9,6.89,0
24.12,80.76,3.7,6.89,0
24.12,80.72,3.9,6.89,0
24.12,80.69,4,6.89,0
24.12,80.96,3.65,6.89,0
24.12,80.94,3.85,6.89,0
24.12,79.8,3.75,6.89,0
24.12,78.64,5.35,6.89,0
24.12,78.6,3.7,6.9,0
24.12,78.55,3.75,6.89,0
24.19,78.44,3.85,6.89,0
24.12,78.45,3.7,6.89,0
24.12,78.73,4,6.89,0
24.12,79.07,3.8,6.89,0
24.12,77.93,4,6.88,0
24.12,77.86,3.9,6.88,0
24.12,77.97,3.2,6.88,0
24.12,77.93,0,6.88,0
